pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
UTIL,Zach LaVineOChiSG,OKC,W 114-112,36,4,7,2,0,25,,80.6,-4.6,3,53,2018-12-07
UTIL,Lonzo BallOLALPG,@SA,L 120-133,38,4,11,1,0,13,,63.0,+0.7,3,53,2018-12-07
UTIL,"Montrezl HarrellLACC, PF",,,,,,,,,3.59,89.7,-1.4,3,53,2018-12-07
Bench,Karl-Anthony TownsMinC,,,,,,,,,5.61,99.8,-0.1,3,53,2018-12-07
Bench,Chris PaulHouPG,,,,,,,,,7.78,97.8,-1.2,3,53,2018-12-07
Bench,"Draymond GreenDTDGSPF, C",@Mil,W 105-95,,,,,,,10.19,95.3,-1.2,3,53,2018-12-07
C,Steven AdamsOKCC,@Chi,L 112-114,31,10,0,2,1,21,6.44,95.7,+0.3,4,53,2018-12-07
G,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,53,2018-12-07
G,Kyle LowryTorPG,@Bkn,L 105-106,36,3,11,1,1,3,4.23,97.1,-1.6,4,53,2018-12-07
G,"DeMar DeRozanSASG, SF",LAL,W 133-120,36,8,9,0,2,36,5.87,99.7,-0.1,4,53,2018-12-07
F,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,53,2018-12-07
F,Paul MillsapDenPF,@Cha,L 107-113,19,3,1,1,2,16,2.58,88.4,-2.0,4,53,2018-12-07
F,"Jaren Jackson Jr.OMemPF, C",@NO,W 107-103,15,0,0,0,1,3,,38.3,-0.9,4,53,2018-12-07
UTIL,Joel EmbiidDTDPhiC,@Det,W 117-111,,,,,,,3.83,99.7,0.0,4,53,2018-12-07
UTIL,Jarrett AllenBknC,Tor,W 106-105,32,10,2,2,2,12,2.16,81.5,+1.5,4,53,2018-12-07
UTIL,Jusuf NurkicOPorC,,,,,,,,,,65.9,-1.1,4,53,2018-12-07
Bench,Victor OladipoOIndSG,@Orl,W 112-90,,,,,,,,53.3,+2.0,4,53,2018-12-07
Bench,Jeff TeagueOMinPG,,,,,,,,,,56.1,-0.5,4,53,2018-12-07
Bench,"Jabari ParkerOWshPF, SF",,,23,7,4,1,0,16,0.18,72.9,-8.8,4,53,2018-12-07
C,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,5,53,2018-12-07
G,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,53,2018-12-07
G,Trae YoungAtlPG,,,,,,,,,6.33,97.0,-0.6,5,53,2018-12-07
G,Empty,,,,,,,,,,,,5,53,2018-12-07
F,"Anthony DavisONOPF, C",Mem,L 103-107,36,11,3,2,4,25,-5.20,91.0,-6.3,5,53,2018-12-07
F,Kawhi LeonardTorSF,@Bkn,L 105-106,38,3,4,4,1,32,1.20,98.8,-0.6,5,53,2018-12-07
F,"Domantas SabonisIndPF, C",@Orl,W 112-90,,,,,,,3.36,91.8,-1.5,5,53,2018-12-07
UTIL,Hassan WhitesideMiaC,@Phx,W 115-98,,,,,,,4.61,91.6,+1.7,5,53,2018-12-07
UTIL,Marc GasolTorC,@Bkn,L 105-106,33,6,4,0,2,15,3.00,94.0,-1.5,5,53,2018-12-07
UTIL,"Brandon IngramOLALSF, SG",@SA,L 120-133,,,,,,,,65.5,+0.7,5,53,2018-12-07
Bench,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,53,2018-12-07
Bench,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,53,2018-12-07
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,5,53,2018-12-07
Bench,Lou WilliamsLACSG,,,,,,,,,2.44,95.9,-0.9,5,53,2018-12-07
C,Enes KanterPorC,,,,,,,,,6.60,92.0,+2.7,6,53,2018-12-07
G,"Jimmy ButlerPhiSG, SF",@Det,W 117-111,39,6,6,3,1,38,-0.19,97.7,-1.7,6,53,2018-12-07
G,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,53,2018-12-07
G,"Jamal MurrayDenPG, SG",@Cha,L 107-113,37,5,7,2,0,20,7.01,95.6,-0.1,6,53,2018-12-07
F,"LeBron JamesOLALSF, PF",@SA,L 120-133,37,8,11,2,0,35,-3.82,85.5,-2.8,6,53,2018-12-07
F,"Ben SimmonsDTDPhiPG, SF",@Det,W 117-111,40,13,6,1,3,18,8.18,98.4,-1.4,6,53,2018-12-07
F,Blake GriffinDTDDetPF,Phi,L 111-117,38,12,6,0,0,31,0.18,97.2,-1.3,6,53,2018-12-07
UTIL,DeAndre JordanNYC,,,,,,,,,-4.50,86.6,-3.8,6,53,2018-12-07
UTIL,"Andrew WigginsMinSF, SG",,,,,,,,,5.65,92.1,+1.6,6,53,2018-12-07
UTIL,"Nicolas BatumChaSG, SF",Den,W 113-107,26,7,1,0,1,4,-2.03,64.4,+0.4,6,53,2018-12-07
Bench,"Jrue HolidayONOPG, SG",Mem,L 103-107,39,5,11,0,1,20,,75.9,-1.0,6,53,2018-12-07
Bench,"Julius RandleNOPF, C",Mem,L 103-107,35,13,3,2,0,26,1.38,95.3,-3.6,6,53,2018-12-07
Bench,"Tobias HarrisPhiPF, SF",@Det,W 117-111,,,,,,,2.47,97.4,-2.0,6,53,2018-12-07
