pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
Bench,Lou WilliamsLACSG,,,,,,,,,2.44,95.9,-0.9,5,60,2018-12-14
Bench,"Kyle KuzmaOLALPF, SF",,,,,,,,,-3.39,84.4,-7.3,5,60,2018-12-14
C,Enes KanterPorC,Tor,W 128-122,24,8,1,0,0,15,6.60,92.0,+2.7,6,60,2018-12-14
G,"Jimmy ButlerPhiSG, SF",Ind,L 101-113,,,,,,,-0.19,97.7,-1.7,6,60,2018-12-14
G,CJ McCollumPorSG,Tor,W 128-122,28,1,4,3,1,14,-3.19,89.1,+4.0,6,60,2018-12-14
G,"Jamal MurrayDenPG, SG",OKC,W 109-98,33,9,1,0,0,19,7.01,95.6,-0.1,6,60,2018-12-14
F,"LeBron JamesOLALSF, PF",,,,,,,,,-3.82,85.5,-2.8,6,60,2018-12-14
F,"Ben SimmonsDTDPhiPG, SF",Ind,L 101-113,38,9,4,2,1,18,8.18,98.4,-1.4,6,60,2018-12-14
F,Blake GriffinDTDDetPF,,,,,,,,,0.18,97.2,-1.3,6,60,2018-12-14
UTIL,DeAndre JordanNYC,@Cha,W 126-124,,,,,,,-4.50,86.6,-3.8,6,60,2018-12-14
UTIL,"Andrew WigginsMinSF, SG",,,,,,,,,5.65,92.1,+1.6,6,60,2018-12-14
UTIL,"Nicolas BatumChaSG, SF",NY,L 124-126,39,6,7,0,0,21,-2.03,64.4,+0.4,6,60,2018-12-14
Bench,"Jrue HolidayONOPG, SG",,,,,,,,,,75.9,-1.0,6,60,2018-12-14
Bench,"Julius RandleNOPF, C",,,,,,,,,1.38,95.3,-3.6,6,60,2018-12-14
Bench,"Tobias HarrisPhiPF, SF",Ind,L 101-113,,,,,,,2.47,97.4,-2.0,6,60,2018-12-14
