pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
F,"Domantas SabonisIndPF, C",@Orl,L 100-107,20,4,1,0,1,4,3.36,91.8,-1.5,4,108,2019-01-31
F,"Justise WinslowMiaSF, PG",,,,,,,,,1.09,24.4,+2.4,4,108,2019-01-31
UTIL,Kyle LowryTorPG,Mil,L 92-105,34,4,3,0,0,10,4.23,97.1,-1.6,4,108,2019-01-31
UTIL,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,108,2019-01-31
UTIL,Jarrett AllenBknC,@SA,L 114-117,28,3,4,2,2,14,2.16,81.5,+1.5,4,108,2019-01-31
Bench,"James HardenHouSG, PG",,,,,,,,,9.59,99.8,-0.1,4,108,2019-01-31
Bench,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,108,2019-01-31
Bench,Jusuf NurkicOPorC,,,,,,,,,,65.9,-1.1,4,108,2019-01-31
C,Hassan WhitesideMiaC,,,,,,,,,4.61,91.6,+1.7,5,108,2019-01-31
G,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,108,2019-01-31
G,Trae YoungAtlPG,,,,,,,,,6.33,97.0,-0.6,5,108,2019-01-31
G,Zach LaVineOChiSG,,,,,,,,,,80.6,-4.6,5,108,2019-01-31
F,"Kyle KuzmaOLALPF, SF",@LAC,W 123-120,23,0,2,2,0,10,-3.39,84.4,-7.3,5,108,2019-01-31
F,Harrison BarnesSacPF,,,39,7,4,0,0,27,0.36,84.9,-0.7,5,108,2019-01-31
F,John CollinsAtlPF,,,,,,,,,3.81,95.9,-1.3,5,108,2019-01-31
UTIL,Kawhi LeonardTorSF,Mil,L 92-105,35,8,2,3,0,16,1.20,98.8,-0.6,5,108,2019-01-31
UTIL,Marc GasolTorC,Mil,L 92-105,,,,,,,3.00,94.0,-1.5,5,108,2019-01-31
UTIL,Willie Cauley-SteinSacC,,,,,,,,,2.06,87.7,-1.8,5,108,2019-01-31
Bench,"Anthony DavisONOPF, C",,,,,,,,,-5.20,91.0,-6.3,5,108,2019-01-31
Bench,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,108,2019-01-31
Bench,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,108,2019-01-31
C,Enes KanterPorC,,,,,,,,,6.60,92.0,+2.7,6,108,2019-01-31
G,"Jimmy ButlerPhiSG, SF",@GS,W 113-104,37,9,6,2,0,7,-0.19,97.7,-1.7,6,108,2019-01-31
G,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,108,2019-01-31
G,"Jamal MurrayDenPG, SG",,,,,,,,,7.01,95.6,-0.1,6,108,2019-01-31
F,"LeBron JamesOLALSF, PF",@LAC,W 123-120,40,14,9,1,0,24,-3.82,85.5,-2.8,6,108,2019-01-31
F,"Ben SimmonsDTDPhiPG, SF",@GS,W 113-104,38,8,6,3,1,26,8.18,98.4,-1.4,6,108,2019-01-31
F,Blake GriffinDTDDetPF,Dal,W 93-89,39,10,6,1,0,24,0.18,97.2,-1.3,6,108,2019-01-31
UTIL,DeAndre JordanNYC,,,,,,,,,-4.50,86.6,-3.8,6,108,2019-01-31
UTIL,"Andrew WigginsMinSF, SG",,,,,,,,,5.65,92.1,+1.6,6,108,2019-01-31
UTIL,"Nicolas BatumChaSG, SF",,,,,,,,,-2.03,64.4,+0.4,6,108,2019-01-31
Bench,"Jrue HolidayONOPG, SG",,,,,,,,,,75.9,-1.0,6,108,2019-01-31
Bench,"Julius RandleNOPF, C",,,,,,,,,1.38,95.3,-3.6,6,108,2019-01-31
Bench,"Tobias HarrisPhiPF, SF",@GS,W 113-104,43,8,8,0,1,15,2.47,97.4,-2.0,6,108,2019-01-31
