pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
G,Kyle LowryTorPG,@Mia,W 106-104,,,,,,,4.23,97.1,-1.6,4,72,2018-12-26
F,"DeMar DeRozanSASG, SF",Den,W 111-103,38,7,5,2,1,30,5.87,99.7,-0.1,4,72,2018-12-26
F,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,72,2018-12-26
F,"Domantas SabonisIndPF, C",@Atl,W 129-121,29,8,2,1,1,19,3.36,91.8,-1.5,4,72,2018-12-26
UTIL,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,72,2018-12-26
UTIL,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,72,2018-12-26
UTIL,Jusuf NurkicOPorC,,,,,,,,,,65.9,-1.1,4,72,2018-12-26
Bench,Paul MillsapDenPF,@SA,L 103-111,,,,,,,2.58,88.4,-2.0,4,72,2018-12-26
Bench,Jeff TeagueOMinPG,@Chi,W 119-94,,,,,,,,56.1,-0.5,4,72,2018-12-26
Bench,"Marcus SmartOBosSG, PG",,,,,,,,,1.87,17.3,-3.9,4,72,2018-12-26
C,Willie Cauley-SteinSacC,@LAC,L 118-127,23,5,1,0,2,11,2.06,87.7,-1.8,5,72,2018-12-26
G,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,72,2018-12-26
G,"Donovan MitchellDTDUtahSG, PG",,,,,,,,,6.01,98.5,-0.5,5,72,2018-12-26
G,Trae YoungAtlPG,Ind,L 121-129,28,2,9,0,0,17,6.33,97.0,-0.6,5,72,2018-12-26
F,"Anthony DavisONOPF, C",@Dal,L 119-122,34,18,2,1,1,32,-5.20,91.0,-6.3,5,72,2018-12-26
F,Kawhi LeonardTorSF,@Mia,W 106-104,35,8,2,2,0,30,1.20,98.8,-0.6,5,72,2018-12-26
F,Harrison BarnesSacPF,@LAC,L 118-127,31,4,1,0,0,16,0.36,84.9,-0.7,5,72,2018-12-26
UTIL,Hassan WhitesideMiaC,Tor,L 104-106,31,12,1,0,3,16,4.61,91.6,+1.7,5,72,2018-12-26
UTIL,Marc GasolTorC,@Mia,W 106-104,35,9,6,1,3,20,3.00,94.0,-1.5,5,72,2018-12-26
UTIL,"Danilo GallinariLACSF, PF",Sac,W 127-118,23,5,3,1,0,14,2.41,92.5,-3.1,5,72,2018-12-26
Bench,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,72,2018-12-26
Bench,Clint CapelaDTDHouC,,,,,,,,,7.18,96.8,-2.1,5,72,2018-12-26
Bench,"Kyle KuzmaOLALPF, SF",,,,,,,,,-3.39,84.4,-7.3,5,72,2018-12-26
C,Enes KanterPorC,,,,,,,,,6.60,92.0,+2.7,6,72,2018-12-26
G,"Jimmy ButlerPhiSG, SF",,,,,,,,,-0.19,97.7,-1.7,6,72,2018-12-26
G,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,72,2018-12-26
G,"Jamal MurrayDenPG, SG",@SA,L 103-111,27,5,2,1,0,9,7.01,95.6,-0.1,6,72,2018-12-26
F,"LeBron JamesOCleSF, PF",@Mem,L 87-95,,,,,,,-3.82,85.5,-2.8,6,72,2018-12-26
F,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,72,2018-12-26
F,Blake GriffinDTDDetPF,Wsh,W 106-95,34,9,6,2,1,23,0.18,97.2,-1.3,6,72,2018-12-26
UTIL,DeAndre JordanNYC,,,30,12,2,0,1,20,-4.50,86.6,-3.8,6,72,2018-12-26
UTIL,"Andrew WigginsMinSF, SG",@Chi,W 119-94,32,3,1,0,0,14,5.65,92.1,+1.6,6,72,2018-12-26
UTIL,"Nicolas BatumChaSG, SF",@Bkn,L 132-134,44,2,3,1,0,13,-2.03,64.4,+0.4,6,72,2018-12-26
Bench,"Jrue HolidayONOPG, SG",@Dal,L 119-122,35,5,6,1,1,25,,75.9,-1.0,6,72,2018-12-26
Bench,"Julius RandleNOPF, C",@Dal,L 119-122,37,4,3,1,0,23,1.38,95.3,-3.6,6,72,2018-12-26
Bench,"Tobias HarrisPhiPF, SF",,,30,6,3,1,0,17,2.47,97.4,-2.0,6,72,2018-12-26
