pos,player_team_status_pos,opp,result,MIN,REB,AST,STL,BLK,PTS,PR15,%ROST,+/-,team_id,scoring_period,date
F,"Khris MiddletonMilSF, SG",@Cha,W 113-112,33,9,4,2,1,19,1.81,98.9,+0.5,3,2,2018-10-17
F,"Gordon HaywardBosSF, SG",,,,,,,,,1.91,84.4,-1.1,3,2,2018-10-17
UTIL,Rudy GobertDTDUtahC,@Sac,W 123-117,37,15,0,0,3,19,11.36,97.7,-1.2,3,2,2018-10-17
UTIL,Mike ConleyOMemPG,@Ind,L 83-111,29,2,3,1,0,11,-2.26,87.3,-9.2,3,2,2018-10-17
UTIL,Jonas ValanciunasOMemC,@Ind,L 83-111,20,12,3,0,0,6,1.22,71.4,-4.9,3,2,2018-10-17
Bench,"Kyle KuzmaOLALPF, SF",,,,,,,,,-3.39,84.4,-7.3,3,2,2018-10-17
Bench,Zach LaVineOChiSG,,,,,,,,,,80.6,-4.6,3,2,2018-10-17
Bench,Dario SaricMinPF,@SA,L 108-112,,,,,,,1.59,65.2,+5.0,3,2,2018-10-17
C,Joel EmbiidDTDPhiC,,,,,,,,,3.83,99.7,0.0,4,2,2018-10-17
G,"James HardenHouSG, PG",NO,L 112-131,35,9,10,3,1,18,9.59,99.8,-0.1,4,2,2018-10-17
G,Victor OladipoOIndSG,Mem,W 111-83,26,5,5,0,0,16,,53.3,+2.0,4,2,2018-10-17
G,Kyle LowryTorPG,Cle,W 116-104,36,1,8,1,1,27,4.23,97.1,-1.6,4,2,2018-10-17
F,"DeMar DeRozanSASG, SF",Min,W 112-108,38,4,4,0,0,28,5.87,99.7,-0.1,4,2,2018-10-17
F,Lauri MarkkanenChiPF,,,,,,,,,,69.4,-1.4,4,2,2018-10-17
F,"Jayson TatumBosSF, PF",,,,,,,,,1.38,93.8,-4.2,4,2,2018-10-17
UTIL,Steven AdamsOKCC,,,,,,,,,6.44,95.7,+0.3,4,2,2018-10-17
UTIL,Kristaps PorzingisODalPF,@Phx,L 100-121,,,,,,,,18.2,-0.5,4,2,2018-10-17
UTIL,Trae YoungAtlPG,@NY,L 107-126,33,6,5,0,0,14,6.33,97.0,-0.6,4,2,2018-10-17
Bench,Kris DunnOChiPG,,,,,,,,,-5.20,50.8,-1.1,4,2,2018-10-17
Bench,"Jaylen BrownBosSG, SF",,,,,,,,,-1.14,63.4,-1.8,4,2,2018-10-17
Bench,JR SmithOCleSG,@Tor,L 104-116,,,,,,,,0.8,0.0,4,2,2018-10-17
C,"Anthony DavisONOPF, C",@Hou,W 131-112,39,16,8,3,3,32,-5.20,91.0,-6.3,5,2,2018-10-17
G,"Donovan MitchellDTDUtahSG, PG",@Sac,W 123-117,36,3,2,2,0,24,6.01,98.5,-0.5,5,2,2018-10-17
G,Goran DragicMiaPG,@Orl,L 101-104,33,4,4,0,1,26,7.23,76.8,+2.4,5,2,2018-10-17
G,"Derrick RoseOMinPG, SG",@SA,L 108-112,31,4,2,0,0,8,,49.3,-1.7,5,2,2018-10-17
F,Kawhi LeonardTorSF,Cle,W 116-104,37,12,2,0,0,24,1.20,98.8,-0.6,5,2,2018-10-17
F,"Brandon IngramOLALSF, SG",,,,,,,,,,65.5,+0.7,5,2,2018-10-17
F,Paul MillsapDenPF,@LAC,W 107-98,30,16,0,1,1,11,2.58,88.4,-2.0,5,2,2018-10-17
UTIL,Clint CapelaDTDHouC,NO,L 112-131,26,8,1,0,1,8,7.18,96.8,-2.1,5,2,2018-10-17
UTIL,Hassan WhitesideMiaC,@Orl,L 101-104,34,18,0,1,2,12,4.61,91.6,+1.7,5,2,2018-10-17
UTIL,Marc GasolTorC,Cle,W 116-104,30,6,3,3,0,13,3.00,94.0,-1.5,5,2,2018-10-17
Bench,Damian LillardPorPG,,,,,,,,,7.24,99.8,-0.1,5,2,2018-10-17
Bench,Kyrie IrvingBosPG,,,,,,,,,2.31,96.0,-3.5,5,2,2018-10-17
Bench,Al HorfordDTDBosC,,,,,,,,,3.25,89.6,-3.4,5,2,2018-10-17
C,DeAndre JordanFAC,,,31,12,1,1,1,11,-4.50,86.6,-3.8,6,2,2018-10-17
G,"Jimmy ButlerPhiSG, SF",,,32,7,3,4,1,23,-0.19,97.7,-1.7,6,2,2018-10-17
G,"Jrue HolidayONOPG, SG",@Hou,W 131-112,38,3,8,2,0,10,,75.9,-1.0,6,2,2018-10-17
G,"Jamal MurrayDenPG, SG",@LAC,W 107-98,32,5,3,1,0,7,7.01,95.6,-0.1,6,2,2018-10-17
F,Blake GriffinDTDDetPF,Bkn,W 103-100,34,8,6,0,0,26,0.18,97.2,-1.3,6,2,2018-10-17
F,"Julius RandleNOPF, C",@Hou,W 131-112,24,8,3,0,0,25,1.38,95.3,-3.6,6,2,2018-10-17
F,"Tobias HarrisPhiPF, SF",,,41,10,1,0,3,19,2.47,97.4,-2.0,6,2,2018-10-17
UTIL,Enes KanterPorC,,,27,11,3,1,1,16,6.60,92.0,+2.7,6,2,2018-10-17
UTIL,"Andrew WigginsMinSF, SG",@SA,L 108-112,37,6,3,1,0,20,5.65,92.1,+1.6,6,2,2018-10-17
UTIL,"Nicolas BatumChaSG, SF",Mil,L 112-113,32,7,3,2,2,5,-2.03,64.4,+0.4,6,2,2018-10-17
Bench,"LeBron JamesOLALSF, PF",,,,,,,,,-3.82,85.5,-2.8,6,2,2018-10-17
Bench,"Ben SimmonsDTDPhiPG, SF",,,,,,,,,8.18,98.4,-1.4,6,2,2018-10-17
Bench,CJ McCollumPorSG,,,,,,,,,-3.19,89.1,+4.0,6,2,2018-10-17
